doc_id,entity_id,source,file,llm_name,llm_inn,llm_kpp,edo_shortname,edo_inn,edo_kpp,inn_status,kpp_status,name_status
1441,42dc3a6b-797f-4601-8dbd-3536e094e365,tables,42dc3a6b-797f-4601-8dbd-3536e094e365.Счет № 900497 - 1 от 28.02.2026.pdf,"Публичное акционерное общество ""Мобильные ТелеСистемы""",7740000076,997750001,"ПАО ""МТС""",7740000076,997750001,match,match,mismatch
1442,c7cfbb5a-0173-4ad4-9261-202198630c9a,tables,c7cfbb5a-0173-4ad4-9261-202198630c9a.Счет на оплату № 1176 от 13 мая 2026 г.pdf,"АО ""СВ",,,"АО ""СВЯЗЬ ИНЖИНИРИНГ М""",7713551934,772401001,llm_missing,llm_missing,mismatch
1450,20297354-e644-45bd-851c-785481d693f4,tables,20297354-e644-45bd-851c-785481d693f4.Счет на оплату № 547 от 21.04.2026.pdf,"Общество с ограниченной ответственностью ""Ария TВ""",7838025743,783901001,"ООО ""АРИЯ ТВ""",7838025743,783901001,match,match,mismatch
1452,ce520fa8-beef-4ddc-b940-3a2828bc3992,tables,ce520fa8-beef-4ddc-b940-3a2828bc3992.900400595843_CDTP_2_30.04.2026.pdf,ПАО «Ростелеком»,7707049388,583643001,"Нижегородский филиал ПАО ""Ростелеком"" (Волга)",7707049388,526043002,match,mismatch,match
1453,81cc1037-3d54-47fb-8df2-3063a89487af,tables,81cc1037-3d54-47fb-8df2-3063a89487af.Счет на оплату № ЕИВ00000664 от 24 февраля 2026 Вымпелком.pdf,ИП Шагдарова И.В.,032500432033,,ИП Шагдарова Индира Валерьевна,032500432033,,match,both_missing,mismatch
1456,62a5a551-c898-43dd-aac5-cfaf892a2f49,tables,62a5a551-c898-43dd-aac5-cfaf892a2f49.Вымпел Ком 01.26.pdf,"Малова П.О., ЛВОКИ МСК",,,Дирекция железнодорожных вокзалов – филиал ОАО «РЖД»,7708503727,770943001,llm_missing,llm_missing,mismatch
1471,e9a035e8-e13c-421c-b192-e1d6c934c3f8,tables,e9a035e8-e13c-421c-b192-e1d6c934c3f8.Акт_7713076301_165543001_25779_2026.01.31_00.pdf,"ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""ТАТТЕЛЕКОМ""",1681000024,162732002,"ПАО ""ТАТТЕЛЕКОМ""",1681000024,166001001,match,mismatch,match
1479,2bc12b93-9014-4726-a291-a1c149dcac03,tables,2bc12b93-9014-4726-a291-a1c149dcac03.Счет № 902434 - 1 от 31.01.2026.pdf,ПАО «Мобильные ТелеСистемы»,7740000076,997750001,"ПАО ""МТС""",7740000076,997750001,match,match,mismatch
1482,41b624a1-1bb3-4394-ba7f-5f2fdd15eb97,tables,41b624a1-1bb3-4394-ba7f-5f2fdd15eb97.Счет № 904937 - 1 от 31.05.2026.pdf,"ПАО ""Мобильные ТелеСистемы""",7740000076,997750001,"ПАО ""МТС""",7740000076,997750001,match,match,mismatch
1486,39265a18-982c-4b28-8561-87ae061a5250,tables,39265a18-982c-4b28-8561-87ae061a5250.ON_SCHET_2401-2601XJ352418.pdf,Филиал АО «Компания ТрансТелеКом» «Межрегиональный филиал Восток»,7709219099,246343002,"АО ""Компания ТрансТелеКом""",7709219099,775050001,match,mismatch,match
1512,eadb90e5-1f97-47a9-b678-b107730a817d,tables,eadb90e5-1f97-47a9-b678-b107730a817d.Акт об оказании услуг № 30 от 30 апреля 2026 г.pdf,"ООО ""АДЕС""",7816600809,781660001,"ООО ""АДЕС""",7816600809,781601001,match,mismatch,match
1517,09eb4e70-1ab4-4b4d-8ab0-11c55a6755b7,tables,09eb4e70-1ab4-4b4d-8ab0-11c55a6755b7.сф № ЕИВ00001123 от 28 февраля 2026 Вымпелком 25.pdf,ИП Шагдарова И.В.,032500432033,,ИП Шагдарова Индира Валерьевна,032500432033,,match,both_missing,mismatch
1521,6896a01e-d285-4d21-a812-6a448fbcd04f,tables,6896a01e-d285-4d21-a812-6a448fbcd04f.Акт сверки расчетов за ЭЭ (пустой) 19135 (0).pdf,"ПАО ""Кузбассэнергосбыт""",7707083893,770701001,"ПАО ""Кузбассэнергосбыт""",4205109214,775050001,mismatch,mismatch,match
1524,24b153f4-ce41-4e7b-a5e9-38d3a6aeb26e,tables,24b153f4-ce41-4e7b-a5e9-38d3a6aeb26e.КС-2 №429-2 от 24.04.2026.pdf,"ООО ""ФОРТ-КОНТРОЛЬ""",7722915496,772291549,"ООО ""ФОРТ-КОНТРОЛЬ""",5040125816,504001001,mismatch,mismatch,match
1534,e10d9398-7a56-41b5-ab2e-96e7f4f17083,tables,e10d9398-7a56-41b5-ab2e-96e7f4f17083.Счет на оплату НФ-6641 от 28.02.2026 .pdf,Общество с ограниченной ответственностью 'ЭкоЦентр',3444177534,237243001,"ООО ""ЭкоЦентр""",3444177534,770301001,match,mismatch,match
1536,d298c637-2936-44e7-b3d7-9370696f9754,tables,d298c637-2936-44e7-b3d7-9370696f9754.КС-2 №261 от 24.03.2026.pdf,"ООО ""ФОРТ-КОНТРОЛЬ""",7725549895,772554989,"ООО ""ФОРТ-КОНТРОЛЬ""",5040125816,504001001,mismatch,mismatch,match
1537,a77e9d7c-e6a0-41e1-95a6-81201dd35254,tables,a77e9d7c-e6a0-41e1-95a6-81201dd35254.ЭМ_109-109 Билайн_офисы. ОП Хабаровск (отд. Биробиджан). Апрель 2026 - Акт.pdf,"ООО ""ЭКОМАКС""",,,"ООО ""ЭМ""",5404083146,540401001,llm_missing,llm_missing,mismatch
1538,f7a1dfdd-0a0e-4cd0-b3b4-40858511ebbd,tables,f7a1dfdd-0a0e-4cd0-b3b4-40858511ebbd.900300935489_CDTP_2_31.12.2025.pdf,ПАО «Ростелеком»,7707049388,650143001,"Приморский филиал ПАО ""Ростелеком"" (Дальний Восток)",7707049388,253643002,match,mismatch,match
1539,088af9c6-000d-43d9-afcb-99a818060130,tables,088af9c6-000d-43d9-afcb-99a818060130.04.2026 10142 Акт ЭЭН ИП Виноградов.pdf,ИП Виноградов Роман Владимирович,318784700254,,Виноградов Роман Владимирович,781612808300,,mismatch,both_missing,match
1544,8698ea5c-3a45-4fa9-b7b8-5caadf085326,tables,8698ea5c-3a45-4fa9-b7b8-5caadf085326.SUBRENT_0080013942_S_701D226AF3B2B349E1000000C0A830B5.pdf,"АО ""АЛЬФА-БАНК""",7707083893,770701001,"АО ""Торговый дом ""ПЕРЕКРЕСТОК""",7728029110,997350001,mismatch,mismatch,mismatch
1549,e9852f2f-6b0c-41d2-9185-ffde8fd73b7d,tables,e9852f2f-6b0c-41d2-9185-ffde8fd73b7d.НМ185 АКТ ЗАЧЕТА ВОЗНАГРАЖДЕНИЯ от 31.03.2026.pdf,"ООО ""УГМК-Телеком""",7702011227,770201001,"ООО ""УГМК-Телеком""",6606022606,668601001,mismatch,mismatch,match
1551,6c206472-527a-4172-9964-4c06c57c3510,tables,6c206472-527a-4172-9964-4c06c57c3510.счет 01_01156_26.pdf,"ООО ""ГАЗПРОМ ТРАНСГАЗ САНКТ-ПЕТЕРБУРГ""",7805018099,780501809,"ООО ""Газпром трансгаз Санкт-Петербург""",7805018099,997250001,match,mismatch,match
1552,75e6465d-9e5f-43ae-9bb1-cac583643064,tables,75e6465d-9e5f-43ae-9bb1-cac583643064.СчетЗаказ.pdf,"АО ""ДГК""",1434031363,997650001,"АО ""ДГК""",1434031363,272101001,match,mismatch,match
1561,bca9bead-227e-4ef6-8157-ea5ae05d98b5,tables,bca9bead-227e-4ef6-8157-ea5ae05d98b5.ON_SCHET_2401-2604RP347362.pdf,Филиал АО «Компания ТрансТелеКом» «Межрегиональный филиал Восток»,7709219099,246343002,"АО ""Компания ТрансТелеКом""",7709219099,775050001,match,mismatch,match
1567,f81b582a-5291-4942-a911-3472eeb7b345,tables,f81b582a-5291-4942-a911-3472eeb7b345.Счет на оплату № 709 от 31 мая 2026 г.pdf,"ООО ""Русский Мастер""",5404070958,772001001,"ООО ""РУССКИЙ МАСТЕР""",5404070958,772901001,match,mismatch,match
1570,e70cc6fd-eff8-4595-9324-9850c7236a6b,tables,e70cc6fd-eff8-4595-9324-9850c7236a6b.Счет_2292_П_20.pdf,Публичное,,,"ПАО ""ТГК-2""",7606053324,760601001,llm_missing,llm_missing,mismatch
1576,31c90dfd-fb7e-472f-a5b4-d015183e61c8,tables,31c90dfd-fb7e-472f-a5b4-d015183e61c8.ЗАК118-Д24442ВК-ЛКСП-24_50 PR_26085393 Копия документов 3х лиц № 260228-105 от 28.02.2026.pdf,Общество с ограниченной ответственностью «ЭмЭмЭс Коммьюникейшнз»,,,"ООО ""ЛАЙОН КОММЬЮНИКЕЙШНЗ""",7743068844,771401001,llm_missing,llm_missing,mismatch
1584,eea4d91e-71fa-4f61-a988-87c563e2dc70,tables,eea4d91e-71fa-4f61-a988-87c563e2dc70.Приложение №5 ФК_129100.pdf,ООО «ФОРТ-КОНТРОЛЬ»,7707083893,770701001,"ООО ""ФОРТ-КОНТРОЛЬ""",5040125816,504001001,mismatch,mismatch,match
1585,4385d90a-af69-4b8f-9807-68ed01ebe35a,tables,4385d90a-af69-4b8f-9807-68ed01ebe35a.ON_KOMPAKTSVERKI_2BM-7713076301-2012052807251168061080000000000_2BEE96BB211189F43F69F0E5C866B2D2BDE_20260401_00027270-0000-0250-0001-000042847466.PDF,"Публичное акционерное общество ""Астраханская энергосбытовая компания""",7707083893,770701001,"ПАО ""АСТРАХАНСКАЯ ЭНЕРГОСБЫТОВАЯ КОМПАНИЯ""",3017041554,785150001,mismatch,mismatch,match
1590,42a3a820-c2af-4a12-8279-34095fbb256f,tables,42a3a820-c2af-4a12-8279-34095fbb256f.SF9100183124.pdf,"СИБИРСКИЙ ФИЛИАЛ ПАО ""МЕГАФОН""",7812014560,407028108,"Сибирский филиал ПАО ""МегаФон""",7812014560,540643001,match,mismatch,match
1591,f23b15c1-0268-48f6-9fc4-198a9a2e35d9,tables,f23b15c1-0268-48f6-9fc4-198a9a2e35d9.Универсальный передаточный документ (УПД) № 236 от 30.04.2026.pdf,"ООО ""КИДБУРГ""",7802758313,540345001,"ООО ""Кидбург""",7802758313,781001001,match,mismatch,match
1594,7a40895a-4611-4552-8e38-8aae04615f85,tables,7a40895a-4611-4552-8e38-8aae04615f85.Акт 4_31.03.26_Вымпелком_1225.pdf,ПАО «Россети Ленэнерго»,,,"АО ""РОССЕТИ ЦИФРА""",7705307770,773401001,llm_missing,llm_missing,mismatch
1599,cc440a2d-c020-4a5f-996e-2cdfb88f4830,tables,cc440a2d-c020-4a5f-996e-2cdfb88f4830.900600733180_CDTP_2_31.05.2026.pdf,ПАО «Ростелеком»,7707049388,519043001,"Макрорегиональный филиал ""Северо-Запад"" ПАО ""Ростелеком""",7707049388,784243002,match,mismatch,match
1601,18e7b8a1-b9dc-4909-9e33-3cd3ab0c1c1b,tables,18e7b8a1-b9dc-4909-9e33-3cd3ab0c1c1b.АктВыдачи_WXX-5163883-1YAR310KWB.PDF,"ООО ""ТЕХСИТИСЕРВИС""",7707083893,770701001,"ООО ""СТА Карго""",7810825228,781401001,mismatch,mismatch,mismatch
1613,fc38c735-a6ae-420b-afde-c4238a7f06e5,tables,fc38c735-a6ae-420b-afde-c4238a7f06e5.Schet_na_oplatu__183_ot_18_aprelya_2026_g.pdf,ИП Кондрашов В.И.,381250309106,,Кондрашов Владимир Иванович,381250309106,,match,both_missing,mismatch
1616,f5cf1881-02dd-4133-a265-c4c01b828167,tables,f5cf1881-02dd-4133-a265-c4c01b828167.900300715904_CDTP_2_30.04.2026.pdf,ПАО «Ростелеком»,7707049388,532143002,"Макрорегиональный филиал ""Северо-Запад"" ПАО ""Ростелеком""",7707049388,784243002,match,mismatch,match
1636,5c587cff-18d9-44d1-9abe-3200187475d3,tables,5c587cff-18d9-44d1-9abe-3200187475d3.АКТ ввода прибора учета в эксплуатацию.pdf,АО «СоцинтехИнстал»,,,"АО ""Социнтех-Инстал""",7721518786,540501001,llm_missing,llm_missing,mismatch
1648,7f710dea-470c-4b4e-a251-3ebc86e49888,tables,7f710dea-470c-4b4e-a251-3ebc86e49888.Приложение №5 ФК_111008.pdf,ООО «ФОРТ-КОНТРОЛЬ»,7707083893,770701001,"ООО ""ФОРТ-КОНТРОЛЬ""",5040125816,504001001,mismatch,mismatch,match
1679,f75c68dd-2767-449e-bdee-3b67a25202ff,tables,f75c68dd-2767-449e-bdee-3b67a25202ff.ON_SCHET_2401-2602RP368573.pdf,Филиал АО «Компания ТрансТелеКом» «Межрегиональный филиал Восток»,7709219099,246343002,"АО ""Компания ТрансТелеКом""",7709219099,775050001,match,mismatch,match
1680,dfc1c1e8-feee-46e5-b16e-660e3bf1aa01,tables,dfc1c1e8-feee-46e5-b16e-660e3bf1aa01.03 2026 ВымпелКом.pdf,АО «ВРМ»,,,"АО ""АТОМСБЫТ""",3666092377,366601001,llm_missing,llm_missing,mismatch
1685,e92204bc-f045-415c-a912-8af8cab21c5a,tables,e92204bc-f045-415c-a912-8af8cab21c5a.Счет на оплату № 1955 от 16 марта 2026 г.pdf,"ООО ""ПрофСервисТрейд""",7707820378,774301001,"ООО ""ПРОФСЕРВИСТРЕЙД""",7707820378,771401001,match,mismatch,match
1696,6bee9bbb-4121-4e8f-91a8-9dcae8de6fd7,tables,6bee9bbb-4121-4e8f-91a8-9dcae8de6fd7.900800574886_CDTP_2_31.12.2025.pdf,ПАО «Ростелеком»,7707049388,032343001,"Новосибирский филиал ПАО ""Ростелеком"" (Сибирь)",7707049388,540643001,match,mismatch,match
1697,a24a5874-85dc-455e-ab65-9ec01ca7d013,tables,a24a5874-85dc-455e-ab65-9ec01ca7d013.Счет № 907509 - 1 от 30.04.2026.pdf,"Публичное акционерное общество ""Мобильные ТелеСистемы""",7740000076,997750001,"ПАО ""МТС""",7740000076,997750001,match,match,mismatch
1710,d947b17c-7b35-40c0-98e3-0e582f6d55f3,tables,d947b17c-7b35-40c0-98e3-0e582f6d55f3.900100715761_CDTP_2_30.04.2026.pdf,ПАО «Ростелеком»,7707049388,352543001,"Макрорегиональный филиал ""Северо-Запад"" ПАО ""Ростелеком""",7707049388,784243002,match,mismatch,match
1715,df5df12c-b896-4159-9bfe-a8d8879b6d37,tables,"df5df12c-b896-4159-9bfe-a8d8879b6d37.АКТ №28014 демонтажа, экспертизы и возврата оборудования и материалов 1.pdf","ЗАО ""ГК ""ЛогЛаб""",,,"ООО ""ПАРИТЕТ""",5029254550,504401001,llm_missing,llm_missing,mismatch
1723,d67a5fb5-9301-400a-a184-9c2d49d5f744,tables,d67a5fb5-9301-400a-a184-9c2d49d5f744.ЧАТП 61343 КдК_Ковалевское.pdf,Генеральный подрядчик,,,"ООО ""ПРОМСВЯЗЬМОНТАЖ""",2801227222,280101001,llm_missing,llm_missing,mismatch
1725,f9b36d02-103e-4627-bdd5-3943871836c5,tables,f9b36d02-103e-4627-bdd5-3943871836c5.А20 Счет на оплату № 171226395 от 29.12.25 УВК.pdf,"УЛЬЯНОВСКОЕ МУНИЦИПАЛЬНОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ ВОДОПРОВОДНО-КАНАЛИЗАЦИОННОГО ХОЗЯЙСТВА ""УЛЬЯНОВСКВОДОКАНАЛ""",7303005240,,"ООО УК ""Альфа-Капитал""",7728142469,770301001,mismatch,llm_missing,mismatch
1738,fb15865f-8913-46fd-9b82-5a26f6afebd1,tables,fb15865f-8913-46fd-9b82-5a26f6afebd1.1000_6400868292_41_31-05-2026.PDF,"АО ""ЭР-Телеком Холдинг""",,616502001,"АО ""ЭР-ТЕЛЕКОМ ХОЛДИНГ""",5902202276,590501001,llm_missing,mismatch,match
1744,b69af460-5dab-491c-8a92-2fe20a4d7c3a,tables,b69af460-5dab-491c-8a92-2fe20a4d7c3a.Счет  ВымпелКом_ от 31-05-2026.pdf,ИП Исаева С.О.,,,Исаева Сильва Оганесовна,231708496576,,llm_missing,both_missing,mismatch
1750,90140a97-d8d0-4486-bcaa-f0d487c0e8b7,tables,90140a97-d8d0-4486-bcaa-f0d487c0e8b7.Итоговый счет_7713076301_202604_15459873.pdf,"Акционерное Общество ""Дальневосточная Генерирующая Компания""",1434031363,790145001,"АО ""ДГК""",1434031363,272101001,match,mismatch,match
1761,ff6e075b-05ee-4d59-835f-030ab42bf6db,tables,ff6e075b-05ee-4d59-835f-030ab42bf6db.900700618255_CDTP_2_28.02.2026.pdf,ПАО «Ростелеком»,7707049388,222443001,"Новосибирский филиал ПАО ""Ростелеком"" (Сибирь)",7707049388,540643001,match,mismatch,match
1764,44a05c5b-a00f-4fd1-b2b6-a76179246562,tables,44a05c5b-a00f-4fd1-b2b6-a76179246562.Акт об оказании услуг № 33 от 19 февраля 2026 г.pdf,"ООО ""ПСБ Страхование""",7728306068,772830606,"ООО ""ПСБ СТРАХОВАНИЕ""",7728306068,770501001,match,mismatch,match
1765,172ef09a-ec2f-4f8e-9326-2382f5322e10,tables,172ef09a-ec2f-4f8e-9326-2382f5322e10.счет № 107 от 01.05.2026г.pdf,ИП Соловцов М. Р.,760700991587,,Соловцов Михаил Романович,760700991587,,match,both_missing,mismatch
1771,f1283ccc-aeec-4970-ba54-cf3e369db384,tables,f1283ccc-aeec-4970-ba54-cf3e369db384.Счет на оплату № 79 от 30 апреля 2026 г.pdf,"Филиал ООО ""Консауд-Сити"" город Новороссийск",7104037745,231543001,"ООО ""Консауд-Сити""",7104037745,710601001,match,mismatch,match
1772,74eb1577-105a-48f6-bc15-220f5542c2e7,tables,74eb1577-105a-48f6-bc15-220f5542c2e7.Вложения от 11.06.26 18-27.pdf,ИП Сёмкина Ютта Юрьевна,7704228075,673243001,Сёмкина Ютта Юрьевна,673111320404,,mismatch,edo_missing,match
1774,ede2f077-0e55-4771-b82b-8582235a8ec7,tables,ede2f077-0e55-4771-b82b-8582235a8ec7.Ведомость - Энергосбыт Плюс за январь 2026г..pdf,"Общество с ограниченной ответственностью ""ВышкаСтройСити""",107150000000,,"ООО ""ВЫШКАСТРОЙСИТИ""",9718155529,771801001,mismatch,llm_missing,match
1783,293eaad2-e2d7-4f14-bf47-540d2f87a607,tables,293eaad2-e2d7-4f14-bf47-540d2f87a607.Счет № 904269 - 1 от 28.02.2026.pdf,"Публичное акционерное общество ""Мобильные ТелеСистемы""",7740000076,997750001,"ПАО ""МТС""",7740000076,997750001,match,match,mismatch
1788,7715cce2-4911-4197-adb9-aca7be54de77,tables,7715cce2-4911-4197-adb9-aca7be54de77.Schet_na_oplatu__211010_ot_11_fevralya_2026g_.pdf,"ООО ""ВАШ ПАРТНЕР""",2901163188,290101001,"ООО ""ТАРГЕТ ПЛЮС""",2901292779,290101001,mismatch,match,mismatch
1807,9285e68f-cfef-4705-8d9b-1176cd4be229,tables,9285e68f-cfef-4705-8d9b-1176cd4be229.КС-2 №206 от 07.03.2026.pdf,"ООО ""ФОРТ-КОНТРОЛЬ""",7722059098,772201001,"ООО ""ФОРТ-КОНТРОЛЬ""",5040125816,504001001,mismatch,mismatch,match
1809,57ca3633-140b-4f21-adaa-a9b188d6ccad,tables,57ca3633-140b-4f21-adaa-a9b188d6ccad.ON_SCHET_6101-2605RP313883.pdf,Филиал АО «Компания ТрансТелеКом» «Межрегиональный филиал Запад»,7709219099,616443002,"АО ""Компания ТрансТелеКом""",7709219099,775050001,match,mismatch,match
1810,4744f2a7-916f-4d23-b7ac-29846f26c7aa,tables,4744f2a7-916f-4d23-b7ac-29846f26c7aa.Счет.pdf,"Ростовская дирекция связи - структурное подразделение Центральной станции связи - филиала ОАО ""РЖД""",7708503727,616731022,Центральная станция связи ОАО «РЖД»,7708503727,771843001,match,mismatch,mismatch
